,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Day,Hour,Sales,Frequency,total_product_purchases,category,sub_category,full_categ
345697,549846,21100,charlie and lola charlotte bag,-6.0,2011-04-12 14:30:00,0.0,-2015.0,United Kingdom,4,12,14,-0.0,1,-6.0,bag,charlotte,charlotte bag
345698,549848,84531a,pink knitted egg cosy,-34.0,2011-04-12 14:51:00,0.0,-2014.0,United Kingdom,4,12,14,-0.0,1,-34.0,egg,cosy,cosy egg
345699,549849,84531b,blue knitted egg cosy,-23.0,2011-04-12 14:51:00,0.0,-2013.0,United Kingdom,4,12,14,-0.0,1,-23.0,egg,cosy,cosy egg
346012,549935,35915c,peach knitted hen,-43.0,2011-04-13 11:16:00,0.0,-2011.0,United Kingdom,4,13,11,-0.0,1,-43.0,hen,peach,peach hen
346287,549948,37488a,yellow pink flower design big bowl,-1.0,2011-04-13 12:55:00,0.0,-2010.0,United Kingdom,4,13,12,-0.0,1,-1.0,flower,bowl,bowl flower
346288,549950,37487b,yelloworange flower design plate,-6.0,2011-04-13 12:57:00,0.0,-2009.0,United Kingdom,4,13,12,-0.0,1,-6.0,flower,plate,plate flower
346394,549952,37482p,cubic mug pink polkadot,-93.0,2011-04-13 13:05:00,0.0,-2008.0,United Kingdom,4,13,13,-0.0,1,-93.0,mug,polkadot,polkadot mug
347659,550133,85099f,jumbo bag strawberry,-1092.0,2011-04-14 13:49:00,0.0,-2003.0,United Kingdom,4,14,13,-0.0,1,-1092.0,bag,strawberry,strawberry bag
347729,550153,85167b,black grand baroque photo frame,-1.0,2011-04-14 14:44:00,0.0,-2002.0,United Kingdom,4,14,14,-0.0,1,-1.0,frame,photo,photo frame
348227,550188,22636,childs breakfast set circus parade,1.0,2011-04-14 18:57:00,0.0,12457.0,Switzerland,4,14,18,0.0,11,3.0,childs,breakfast,breakfast childs
350753,550460,47556b,tea time tea towels,1300.0,2011-04-18 13:18:00,0.0,-1985.0,United Kingdom,4,18,13,0.0,1,1300.0,tea,time,time tea
352445,550501,35915c,peach knitted hen,30.0,2011-04-18 15:28:00,0.0,-1978.0,United Kingdom,4,18,15,0.0,1,30.0,hen,peach,peach hen
352446,550502,84535a,english rose notebook a6 size,320.0,2011-04-18 15:29:00,0.0,-1977.0,United Kingdom,4,18,15,0.0,1,320.0,notebook,english,english notebook
354587,550753,84763,zinc finish 15cm planter pots,-150.0,2011-04-20 11:53:00,0.0,-1969.0,United Kingdom,4,20,11,-0.0,1,-150.0,zinc,planter,planter zinc
354591,550757,16202b,pastel blue photo album,-9.0,2011-04-20 12:08:00,0.0,-1968.0,United Kingdom,4,20,12,-0.0,1,-9.0,photo,pastel,pastel photo
354592,550758,85017a,envelope 50 romantic images,-8.0,2011-04-20 12:09:00,0.0,-1967.0,United Kingdom,4,20,12,-0.0,1,-8.0,envelope,other,other envelope
354593,550759,21087,set6 posies paper cups,-7.0,2011-04-20 12:09:00,0.0,-1966.0,United Kingdom,4,20,12,-0.0,1,-7.0,paper,set6,set6 paper
354594,550760,84750b,black small glass cake stand,-4.0,2011-04-20 12:09:00,0.0,-1965.0,United Kingdom,4,20,12,-0.0,1,-4.0,glass,cake,cake glass
354595,550761,84388,wise man star shape egg pan,6.0,2011-04-20 12:10:00,0.0,-1964.0,United Kingdom,4,20,12,0.0,1,6.0,egg,star,star egg
354596,550762,85030,french chateau oval platter,-9.0,2011-04-20 12:10:00,0.0,-1963.0,United Kingdom,4,20,12,-0.0,1,-9.0,oval,chateau,chateau oval
354597,550763,84666,square cherry blossom cabinet,-5.0,2011-04-20 12:11:00,0.0,-1962.0,United Kingdom,4,20,12,-0.0,1,-5.0,cabinet,cherry,cherry cabinet
355016,550800,22458,cast iron hook garden fork,-65.0,2011-04-20 14:48:00,0.0,-1961.0,United Kingdom,4,20,14,-0.0,1,-65.0,garden,hook,hook garden
355046,550815,85027l,french chateau large platter,8.0,2011-04-20 16:42:00,0.0,-1960.0,United Kingdom,4,20,16,0.0,1,8.0,chateau,platter,platter chateau
355840,550926,22469,heart of wicker small,8.0,2011-04-21 14:39:00,0.0,-1958.0,United Kingdom,4,21,14,0.0,1,8.0,heart,wicker,wicker heart
355841,550927,84990,60 gold and silver fairy cake cases,1.0,2011-04-21 14:40:00,0.0,-1957.0,United Kingdom,4,21,14,0.0,1,1.0,silver,cake,cake silver
355842,550928,22867,hand warmer bird design,3.0,2011-04-21 14:41:00,0.0,-1956.0,United Kingdom,4,21,14,0.0,1,3.0,bird,hand,hand bird
355843,550929,22470,heart of wicker large,2.0,2011-04-21 14:41:00,0.0,-1955.0,United Kingdom,4,21,14,0.0,1,2.0,heart,wicker,wicker heart
355844,550930,22988,soldiers egg cup,2.0,2011-04-21 14:41:00,0.0,-1954.0,United Kingdom,4,21,14,0.0,1,2.0,egg,cup,cup egg
356015,550943,21316,small chunky glass roman  bowl,-5.0,2011-04-21 15:51:00,0.0,-1952.0,United Kingdom,4,21,15,-0.0,1,-5.0,glass,bowl,bowl glass
356016,550945,79331,pink flock glass candleholder,-2.0,2011-04-21 15:52:00,0.0,-1951.0,United Kingdom,4,21,15,-0.0,1,-2.0,glass,flock,flock glass
356017,550950,17091a,lavender incense in tin,84.0,2011-04-21 16:14:00,0.0,-1950.0,United Kingdom,4,21,16,0.0,1,84.0,tin,incense,incense tin
356018,550951,84531a,pink knitted egg cosy,2.0,2011-04-21 16:15:00,0.0,-1949.0,United Kingdom,4,21,16,0.0,1,2.0,egg,cosy,cosy egg
356019,550952,84531b,blue knitted egg cosy,2.0,2011-04-21 16:16:00,0.0,-1948.0,United Kingdom,4,21,16,0.0,1,2.0,egg,cosy,cosy egg
356207,550954,47013a,wine bottle dressing ltblue,-2.0,2011-04-21 16:18:00,0.0,-1946.0,United Kingdom,4,21,16,-0.0,1,-2.0,bottle,wine,wine bottle
356317,550970,82599,fannys rest stopmetal sign,-11.0,2011-04-21 17:02:00,0.0,-1944.0,United Kingdom,4,21,17,-0.0,1,-11.0,sign,rest,rest sign
356329,550975,20941,frog candle,20.0,2011-04-21 17:28:00,0.0,-1943.0,United Kingdom,4,21,17,0.0,1,20.0,candle,frog,frog candle
356330,550976,84921,cream and pink flowers pony,6.0,2011-04-21 17:28:00,0.0,-1942.0,United Kingdom,4,21,17,0.0,1,6.0,cream,pony,pony cream
356331,550977,85200,bunny egg box,6.0,2011-04-21 17:29:00,0.0,-1941.0,United Kingdom,4,21,17,0.0,1,6.0,box,egg,egg box
356332,550979,85145,jardin etched glass large bell jar,9.0,2011-04-21 17:31:00,0.0,-1940.0,United Kingdom,4,21,17,0.0,1,9.0,glass,jar,jar glass
356333,550980,21445,12 pink rose peg place settings,1.0,2011-04-21 17:31:00,0.0,-1939.0,United Kingdom,4,21,17,0.0,1,1.0,peg,place,place peg
356334,550981,21911,garden metal sign,1.0,2011-04-21 17:32:00,0.0,-1938.0,United Kingdom,4,21,17,0.0,1,1.0,metal,sign,sign metal
356335,550982,22632,hand warmer red retrospot,5.0,2011-04-21 17:33:00,0.0,-1937.0,United Kingdom,4,21,17,0.0,1,5.0,retrospot,hand,hand retrospot
356336,550983,22866,hand warmer scotty dog design,4.0,2011-04-21 17:34:00,0.0,-1936.0,United Kingdom,4,21,17,0.0,1,4.0,hand,warmer,warmer hand
356337,550984,85008,set of 3 coney island oval boxes,1.0,2011-04-21 17:35:00,0.0,-1935.0,United Kingdom,4,21,17,0.0,1,1.0,oval,island,island oval
356338,550985,22777,glass cloche large,4.0,2011-04-21 17:40:00,0.0,-1934.0,United Kingdom,4,21,17,0.0,1,4.0,glass,cloche,cloche glass
357174,551019,22467,gumball coat rack,-100.0,2011-04-26 11:19:00,0.0,-1923.0,United Kingdom,4,26,11,-0.0,1,-100.0,rack,coat,coat rack
357175,551020,22719,gumball monochrome coat rack,-110.0,2011-04-26 11:19:00,0.0,-1922.0,United Kingdom,4,26,11,-0.0,1,-110.0,rack,coat,coat rack
357572,551126,82483,wood 2 drawer cabinet white finish,18.0,2011-04-26 12:47:00,0.0,-1921.0,United Kingdom,4,26,12,0.0,1,18.0,wood,drawer,drawer wood
357738,551168,85068,cream sweetheart shelf  hooks,-4.0,2011-04-26 16:06:00,0.0,-1920.0,United Kingdom,4,26,16,-0.0,1,-4.0,cream,sweetheart,sweetheart cream
357996,551201,16015,medium chinese style scissor,-620.0,2011-04-27 11:33:00,0.0,-1915.0,United Kingdom,4,27,11,-0.0,1,-620.0,style,medium,medium style
358006,551243,51020b,stripy design shower cap,-53.0,2011-04-27 11:49:00,0.0,-1914.0,United Kingdom,4,27,11,-0.0,1,-53.0,shower,cap,cap shower
358319,551302,48189,doormat friendship,-18.0,2011-04-27 14:55:00,0.0,-1913.0,United Kingdom,4,27,14,-0.0,1,-18.0,doormat,friendship,friendship doormat
358321,551318,21898,potting shed rose candle,60.0,2011-04-27 15:25:00,0.0,-1911.0,United Kingdom,4,27,15,0.0,1,60.0,candle,other,other candle
358322,551319,22459,cast iron hook garden trowel,65.0,2011-04-27 15:25:00,0.0,-1910.0,United Kingdom,4,27,15,0.0,1,65.0,garden,hook,hook garden
358323,551320,21897,potting shed candle citronella,60.0,2011-04-27 15:25:00,0.0,-1909.0,United Kingdom,4,27,15,0.0,1,60.0,candle,citronella,citronella candle
358324,551321,22719,gumball monochrome coat rack,36.0,2011-04-27 15:26:00,0.0,-1908.0,United Kingdom,4,27,15,0.0,1,36.0,rack,coat,coat rack
358325,551322,85099f,jumbo bag strawberry,101.0,2011-04-27 15:28:00,0.0,-1907.0,United Kingdom,4,27,15,0.0,1,101.0,bag,strawberry,strawberry bag
358326,551324,85017c,envelope 50 curious images,13.0,2011-04-27 15:47:00,0.0,-1906.0,United Kingdom,4,27,15,0.0,1,13.0,envelope,other,other envelope
358329,551326,85017a,envelope 50 romantic images,-2.0,2011-04-27 15:51:00,0.0,-1904.0,United Kingdom,4,27,15,-0.0,1,-2.0,envelope,other,other envelope
358330,551327,84228,hen house w chick standing,-4.0,2011-04-27 16:01:00,0.0,-1903.0,United Kingdom,4,27,16,-0.0,1,-4.0,chick,hen,hen chick
358331,551328,21320,glass chalice green  large,-23.0,2011-04-27 16:08:00,0.0,-1902.0,United Kingdom,4,27,16,-0.0,1,-23.0,glass,chalice,chalice glass
358893,551394,16015,medium chinese style scissor,400.0,2011-04-28 12:37:00,0.0,-1899.0,United Kingdom,4,28,12,0.0,1,400.0,style,medium,medium style
359018,551422,22084,paper chain kit empire,-150.0,2011-04-28 14:11:00,0.0,-1898.0,United Kingdom,4,28,14,-0.0,1,-150.0,paper,kit,kit paper
359080,551429,10002,inflatable political globe,-3.0,2011-04-28 15:05:00,0.0,-1895.0,United Kingdom,4,28,15,-0.0,1,-3.0,globe,other,other globe
359081,551430,20966,sandwich bath sponge,-3.0,2011-04-28 15:06:00,0.0,-1894.0,United Kingdom,4,28,15,-0.0,1,-3.0,bath,sponge,sponge bath
359082,551431,44091a,blue crusoe check lampshade,-2.0,2011-04-28 15:06:00,0.0,-1893.0,United Kingdom,4,28,15,-0.0,1,-2.0,lampshade,check,check lampshade
359083,551433,21784,shoe shine box,-2.0,2011-04-28 15:07:00,0.0,-1891.0,United Kingdom,4,28,15,-0.0,1,-2.0,box,shoe,shoe box
359084,551441,85136b,blue shark helicopter,-4.0,2011-04-28 15:50:00,0.0,-1888.0,United Kingdom,4,28,15,-0.0,1,-4.0,helicopter,shark,shark helicopter
359085,551443,35920,four rabbit easter decorations,-4.0,2011-04-28 15:51:00,0.0,-1886.0,United Kingdom,4,28,15,-0.0,1,-4.0,easter,rabbit,rabbit easter
359086,551444,35809b,enamel blue rim tea container,-4.0,2011-04-28 15:58:00,0.0,-1885.0,United Kingdom,4,28,15,-0.0,1,-4.0,tea,enamel,enamel tea
359087,551447,35004c,set of 3 coloured  flying ducks,-4.0,2011-04-28 15:59:00,0.0,-1883.0,United Kingdom,4,28,15,-0.0,1,-4.0,other,other,other other
359088,551448,22734,set of 6 ribbons vintage christmas,-4.0,2011-04-28 15:59:00,0.0,-1882.0,United Kingdom,4,28,15,-0.0,1,-4.0,vintage,christmas,christmas vintage
359089,551449,22525,childrens garden gloves pink,-4.0,2011-04-28 16:00:00,0.0,-1881.0,United Kingdom,4,28,16,-0.0,1,-4.0,garden,other,other garden
359090,551450,21410,country cottage  doorstop green,-4.0,2011-04-28 16:00:00,0.0,-1880.0,United Kingdom,4,28,16,-0.0,1,-4.0,cottage,doorstop,doorstop cottage
359091,551452,84715,set of 6 ice cream skittles,-3.0,2011-04-28 16:01:00,0.0,-1878.0,United Kingdom,4,28,16,-0.0,1,-3.0,cream,ice,ice cream
359092,551453,82494l,wooden frame antique white,-3.0,2011-04-28 16:01:00,0.0,-1877.0,United Kingdom,4,28,16,-0.0,1,-3.0,frame,antique,antique frame
359093,551455,37333,retro tea for one,-1.0,2011-04-28 16:03:00,0.0,-1875.0,United Kingdom,4,28,16,-0.0,1,-1.0,tea,retro,retro tea
359094,551456,22795,sweetheart recipe book stand,-3.0,2011-04-28 16:03:00,0.0,-1874.0,United Kingdom,4,28,16,-0.0,1,-3.0,sweetheart,stand,stand sweetheart
359095,551457,22719,gumball monochrome coat rack,-3.0,2011-04-28 16:04:00,0.0,-1873.0,United Kingdom,4,28,16,-0.0,1,-3.0,rack,coat,coat rack
359096,551458,22451,silk purse babushka red,3.0,2011-04-28 16:04:00,0.0,-1872.0,United Kingdom,4,28,16,0.0,1,3.0,babushka,purse,purse babushka
359097,551459,22173,metal 4 hook hanger french chateau,-30.0,2011-04-28 16:04:00,0.0,-1871.0,United Kingdom,4,28,16,-0.0,1,-30.0,metal,hook,hook metal
359098,551460,22173,metal 4 hook hanger french chateau,27.0,2011-04-28 16:05:00,0.0,-1870.0,United Kingdom,4,28,16,0.0,1,27.0,metal,hook,hook metal
359789,551553,22521,childs garden trowel pink,-90.0,2011-05-03 10:15:00,0.0,-1862.0,United Kingdom,5,3,10,-0.0,1,-90.0,garden,childs,childs garden
359790,551554,22720,set of 3 cake tins pantry design,-4.0,2011-05-03 10:19:00,0.0,-1861.0,United Kingdom,5,3,10,-0.0,1,-4.0,cake,pantry,pantry cake
360054,551565,85135a,yellow dragonfly helicopter,-7.0,2011-05-03 11:10:00,0.0,-1860.0,United Kingdom,5,3,11,-0.0,1,-7.0,helicopter,dragonfly,dragonfly helicopter
360055,551567,21269,antique cream cutlery shelf,13.0,2011-05-03 11:12:00,0.0,-1859.0,United Kingdom,5,3,11,0.0,1,13.0,cream,cutlery,cutlery cream
360056,551568,21038,set4 modern vintage cotton napkins,-6.0,2011-05-03 11:12:00,0.0,-1858.0,United Kingdom,5,3,11,-0.0,1,-6.0,vintage,cotton,cotton vintage
360057,551570,85189,hanging butterfly  egg,-6.0,2011-05-03 11:13:00,0.0,-1856.0,United Kingdom,5,3,11,-0.0,1,-6.0,egg,butterfly,butterfly egg
360058,551573,22726,alarm clock bakelike green,-5.0,2011-05-03 11:15:00,0.0,-1853.0,United Kingdom,5,3,11,-0.0,1,-5.0,clock,alarm,alarm clock
360059,551574,21692,silver lattice vanilla candle pot,-6.0,2011-05-03 11:16:00,0.0,-1852.0,United Kingdom,5,3,11,-0.0,1,-6.0,candle,silver,silver candle
360060,551575,21412,vintage gold tinsel reel,-6.0,2011-05-03 11:16:00,0.0,-1851.0,United Kingdom,5,3,11,-0.0,1,-6.0,vintage,gold,gold vintage
360061,551577,90100,necklacebracelet set pink daisy,-5.0,2011-05-03 11:19:00,0.0,-1850.0,United Kingdom,5,3,11,-0.0,1,-5.0,daisy,necklacebracelet,necklacebracelet daisy
360062,551579,85098b,blue flying singing canary,-5.0,2011-05-03 11:20:00,0.0,-1848.0,United Kingdom,5,3,11,-0.0,1,-5.0,singing,other,other singing
360063,551580,85084,holly top christmas stocking,-5.0,2011-05-03 11:20:00,0.0,-1847.0,United Kingdom,5,3,11,-0.0,1,-5.0,christmas,top,top christmas
360064,551581,84873a,funky flower picnic bag for 4,5.0,2011-05-03 11:20:00,0.0,-1846.0,United Kingdom,5,3,11,0.0,1,5.0,bag,flower,flower bag
360065,551586,21120,boombox ipod classic,-6.0,2011-05-03 11:24:00,0.0,-1843.0,United Kingdom,5,3,11,-0.0,1,-6.0,boombox,ipod,ipod boombox
360106,551663,84548,crochet bear redblue  keyring,-70.0,2011-05-03 12:34:00,0.0,-1841.0,United Kingdom,5,3,12,-0.0,1,-70.0,crochet,bear,bear crochet
360107,551664,20933,yellow pot plant candle,-3.0,2011-05-03 12:34:00,0.0,-1840.0,United Kingdom,5,3,12,-0.0,1,-3.0,candle,plant,plant candle
360108,551666,84750a,pink small glass cake stand,-10.0,2011-05-03 12:35:00,0.0,-1839.0,United Kingdom,5,3,12,-0.0,1,-10.0,glass,cake,cake glass
360109,551667,84539,knitted rabbit doll,6.0,2011-05-03 12:36:00,0.0,-1838.0,United Kingdom,5,3,12,0.0,1,6.0,rabbit,doll,doll rabbit
360110,551668,22444,grow your own plant in a can,-10.0,2011-05-03 12:37:00,0.0,-1837.0,United Kingdom,5,3,12,-0.0,1,-10.0,plant,grow,grow plant
360111,551669,21355,toast its  i love you,90.0,2011-05-03 12:38:00,0.0,-1836.0,United Kingdom,5,3,12,0.0,1,90.0,love,toast,toast love
360112,551671,20734,silver mini tape measure,-10.0,2011-05-03 12:38:00,0.0,-1835.0,United Kingdom,5,3,12,-0.0,1,-10.0,silver,mini,mini silver
360113,551672,84631,fruit tree and birds wall plaque,-4.0,2011-05-03 12:39:00,0.0,-1834.0,United Kingdom,5,3,12,-0.0,1,-4.0,wall,tree,tree wall
360114,551673,79190a,retro plastic 70s tray,-9.0,2011-05-03 12:39:00,0.0,-1833.0,United Kingdom,5,3,12,-0.0,1,-9.0,tray,retro,retro tray
360115,551689,22625,red kitchen scales,-9.0,2011-05-03 13:35:00,0.0,-1832.0,United Kingdom,5,3,13,-0.0,1,-9.0,kitchen,scales,scales kitchen
360116,551690,21143,antique glass heart decoration,-9.0,2011-05-03 13:35:00,0.0,-1831.0,United Kingdom,5,3,13,-0.0,1,-9.0,heart,glass,glass heart
360117,551691,18098c,porcelain butterfly oil burner,10.0,2011-05-03 13:36:00,0.0,-1830.0,United Kingdom,5,3,13,0.0,1,10.0,butterfly,porcelain,porcelain butterfly
360118,551692,84685,beach hut key cabinet,14.0,2011-05-03 13:36:00,0.0,-1829.0,United Kingdom,5,3,13,0.0,1,14.0,cabinet,beach,beach cabinet
360163,551694,47589,congratulations bunting,2.0,2011-05-03 13:36:00,0.0,-1828.0,United Kingdom,5,3,13,0.0,1,2.0,bunting,congratulations,congratulations bunting
360164,551695,22467,gumball coat rack,-8.0,2011-05-03 13:37:00,0.0,-1827.0,United Kingdom,5,3,13,-0.0,1,-8.0,rack,coat,coat rack
360165,551700,85144,jardin etched glass cheese dish,-38.0,2011-05-03 14:13:00,0.0,-1826.0,United Kingdom,5,3,14,-0.0,1,-38.0,glass,dish,dish glass
360166,551701,84683,classical rose candlestand,-2.0,2011-05-03 14:15:00,0.0,-1825.0,United Kingdom,5,3,14,-0.0,1,-2.0,candlestand,other,other candlestand
360167,551704,22656,vintage blue kitchen cabinet,-2.0,2011-05-03 14:33:00,0.0,-1824.0,United Kingdom,5,3,14,-0.0,1,-2.0,vintage,cabinet,cabinet vintage
360168,551705,22655,vintage red kitchen cabinet,-11.0,2011-05-03 14:35:00,0.0,-1823.0,United Kingdom,5,3,14,-0.0,1,-11.0,vintage,cabinet,cabinet vintage
360501,551722,20975,12 pencils small tube red retrospot,-170.0,2011-05-03 16:50:00,0.0,-1819.0,United Kingdom,5,3,16,-0.0,1,-170.0,retrospot,tube,tube retrospot
360502,551723,22136,love heart sock hanger,-23.0,2011-05-03 16:51:00,0.0,-1818.0,United Kingdom,5,3,16,-0.0,1,-23.0,heart,hanger,hanger heart
361031,551837,79164,black wine glass,-1512.0,2011-05-04 13:23:00,0.0,-1817.0,United Kingdom,5,4,13,-0.0,1,-1512.0,glass,wine,wine glass
361032,551838,35609a,pink feather christmas decoration,-51.0,2011-05-04 13:31:00,0.0,-1816.0,United Kingdom,5,4,13,-0.0,1,-51.0,christmas,decoration,decoration christmas
361375,551900,20778,garden path notebook,2.0,2011-05-05 10:45:00,0.0,-1812.0,United Kingdom,5,5,10,0.0,1,2.0,garden,notebook,notebook garden
361477,551964,20851,zinc heart lattice tray oval,1.0,2011-05-05 13:13:00,0.0,-1811.0,United Kingdom,5,5,13,0.0,1,1.0,heart,zinc,zinc heart
361478,551965,21429,red gingham rose jewellery box,1.0,2011-05-05 13:13:00,0.0,-1810.0,United Kingdom,5,5,13,0.0,1,1.0,box,gingham,gingham box
362588,552050,84916,hand towel pale blue w flowers,-32.0,2011-05-06 10:08:00,0.0,-1802.0,United Kingdom,5,6,10,-0.0,1,-32.0,hand,towel,towel hand
362589,552052,84917,white hand towel with butterfly,-8.0,2011-05-06 10:10:00,0.0,-1801.0,United Kingdom,5,6,10,-0.0,1,-8.0,butterfly,hand,hand butterfly
362795,552175,23200,jumbo bag pears,100.0,2011-05-06 13:25:00,0.0,-1799.0,United Kingdom,5,6,13,0.0,1,100.0,bag,pears,pears bag
362796,552177,23202,jumbo bag vintage leaf,100.0,2011-05-06 13:28:00,0.0,-1798.0,United Kingdom,5,6,13,0.0,1,100.0,vintage,bag,bag vintage
362797,552178,23203,jumbo bag vintage doily,100.0,2011-05-06 13:29:00,0.0,-1797.0,United Kingdom,5,6,13,0.0,1,100.0,vintage,bag,bag vintage
362937,552187,23209,lunch bag vintage doily,100.0,2011-05-06 13:59:00,0.0,-1796.0,United Kingdom,5,6,13,0.0,1,100.0,vintage,bag,bag vintage
363027,552214,84872a,teatime funky flower backpack for 2,-12.0,2011-05-06 15:11:00,0.0,-1794.0,United Kingdom,5,6,15,-0.0,1,-12.0,flower,funky,funky flower
363028,552215,17096,assorted laquered incense holders,-41.0,2011-05-06 15:12:00,0.0,-1793.0,United Kingdom,5,6,15,-0.0,1,-41.0,incense,other,other incense
363029,552216,21363,home small wood letters,-19.0,2011-05-06 15:12:00,0.0,-1792.0,United Kingdom,5,6,15,-0.0,1,-19.0,home,wood,wood home
363068,552218,84406b,cream cupid hearts coat hanger,-38.0,2011-05-06 15:15:00,0.0,-1791.0,United Kingdom,5,6,15,-0.0,1,-38.0,cream,hanger,hanger cream
363069,552219,22073,red retrospot storage jar,-56.0,2011-05-06 15:16:00,0.0,-1790.0,United Kingdom,5,6,15,-0.0,1,-56.0,retrospot,jar,jar retrospot
363070,552220,22202,milk pan pink polkadot,1.0,2011-05-06 15:20:00,0.0,-1789.0,United Kingdom,5,6,15,0.0,1,1.0,polkadot,milk,milk polkadot
363071,552221,21043,apron modern vintage cotton,-38.0,2011-05-06 15:20:00,0.0,-1788.0,United Kingdom,5,6,15,-0.0,1,-38.0,vintage,cotton,cotton vintage
363072,552222,21974,set of 36 paisley flower doilies,-45.0,2011-05-06 15:22:00,0.0,-1787.0,United Kingdom,5,6,15,-0.0,1,-45.0,flower,paisley,paisley flower
363073,552223,22524,childrens garden gloves blue,-49.0,2011-05-06 15:24:00,0.0,-1786.0,United Kingdom,5,6,15,-0.0,1,-49.0,garden,other,other garden
363074,552224,84766,silver rococo candle stick,-37.0,2011-05-06 15:25:00,0.0,-1785.0,United Kingdom,5,6,15,-0.0,1,-37.0,candle,silver,silver candle
363075,552225,22775,purple drawerknob acrylic edwardian,-40.0,2011-05-06 15:26:00,0.0,-1784.0,United Kingdom,5,6,15,-0.0,1,-40.0,purple,acrylic,acrylic purple
363076,552226,22035,vintage caravan greeting card,-160.0,2011-05-06 15:26:00,0.0,-1783.0,United Kingdom,5,6,15,-0.0,1,-160.0,vintage,card,card vintage
363077,552227,84596j,mixed nuts light green bowl,70.0,2011-05-06 15:27:00,0.0,-1782.0,United Kingdom,5,6,15,0.0,1,70.0,bowl,light,light bowl
363078,552228,84912b,green rose washbag,-93.0,2011-05-06 15:29:00,0.0,-1781.0,United Kingdom,5,6,15,-0.0,1,-93.0,washbag,other,other washbag
363331,552230,20735,black mini tape measure,1.0,2011-05-06 15:43:00,0.0,-1779.0,United Kingdom,5,6,15,0.0,1,1.0,mini,tape,tape mini
363332,552230,22617,baking set spaceboy design,1.0,2011-05-06 15:43:00,0.0,-1779.0,United Kingdom,5,6,15,0.0,1,1.0,spaceboy,other,other spaceboy
363333,552230,37327,asstd multicolour circles mug,1.0,2011-05-06 15:43:00,0.0,-1779.0,United Kingdom,5,6,15,0.0,1,1.0,mug,multicolour,multicolour mug
363334,552230,84375,set of 20 kids cookie cutters,1.0,2011-05-06 15:43:00,0.0,-1779.0,United Kingdom,5,6,15,0.0,1,1.0,kids,cookie,cookie kids
363335,552230,84969,box of 6 assorted colour teaspoons,1.0,2011-05-06 15:43:00,0.0,-1779.0,United Kingdom,5,6,15,0.0,1,1.0,box,colour,colour box
